hotels,names,titles,star_ratting,location,date,comments,replies
漢來大飯店Grand Hi-Lai Hotel,juli1129,高品質的五星飯店,4,台灣桃園,2016年12月,"漢來大飯店位於高雄漢神百貨樓上，雖然已有歷史但是房間非常的乾淨舒適，服務人員積極主動；飯店的早餐有兩種可選擇[10樓翠園中餐廳/43樓海港餐廳]，我們這次選擇43樓的海港餐廳，早餐非常的豐富也同樣是高品質的水準
唯一的小缺點是飯店與百貨公司內部皆沒有可供親子娛樂的設施，小小孩入住比較沒有可在飯店內遊玩的區域
由於飯店與百貨公司的...更多","非常感謝您對高雄漢來大飯店的支持及愛護，並告知您的經歷和觀感，關於您所反應沒有親子娛樂及停車場的部分，我們將會討論及改善您反應的問題，並且在收到您的意見第一時間已呈報相關主管處理，以期日後提供給您更舒適的住宿品質，漢來飯店也會因為您提供的寶貴意見，更加進步。
 在此謹代表漢來大飯店誠心邀請您下次能再度蒞臨本飯店，並感受漢來大飯店..."
漢來大飯店Grand Hi-Lai Hotel,nltruong,大酒店,4,澳洲雪梨,,超贊的酒店，優美的市景。 大廈的26樓到42 樓都是酒店房間，花園自助早餐在大廈43樓。 酒店餐廳在大廈的9樓和10樓。 大廈1樓到8樓是韓信（Hanshin）百貨商店。 你都不需走出這座大廈（就能得到一切想要的服務）！我們的房間在42樓，可以在房間里看到漂亮的景色。 房間很好，特別乾淨。 我就是對酒店禮賓處那位女士很不滿， 我...更多,"Thank you for your comments regarding your last visit with us. 
The Grand Hi-Lai Hotel is always seeking ways to...更多"
漢來大飯店Grand Hi-Lai Hotel,Vacationer810030,Good,5,台灣台中,2016年12月,"今晚跨年夜造訪高雄入住漢來大飯店，全館客滿是可預期的，臨時加了友人想加床擠一下一起跨個年，畢竟周圍飯店也都滿了

櫃檯Check in 幫我們升等套房真是幸運，唯一不好的地方是房間太大太漂亮，小孩都不想出門跨年了⋯⋯",謝謝您對本飯店的支持以及對我們服務人員的稱讚，我們會繼續秉持提供給客人更優質的貼心服務為目標。誠心邀請您下次再度蒞臨本飯店，並感受漢來大飯店更慇勤的服務。
漢來大飯店Grand Hi-Lai Hotel,Pu,達到國際5星級的水平,5,Hong Kong,2016年12月,"價格合理，並達到國際級別的5星級飯店。服務很好。房間的設計令人想起香格里拉飯店。
美中不足的的是房間內電插頭比較少。及浴室淋浴間的大理石地面比較滑，對老人家有點危險。更多",非常感謝您對高雄漢來大飯店的支持及愛護，並告知您的經歷和觀感，關於您所反應飯店插座不足的部分，我們將會討論及改善您反應的問題，並且在收到您的意見第一時間已呈報相關主管處理，以期日後提供給您更舒適的住宿品質。若入住後有任何需要協助的地方，例如淋浴間的大理石地面濕滑，飯店有提供止滑墊及浴凳椅，櫃檯24小時會為您獻上最好的服務。漢來飯...更多
漢來大飯店Grand Hi-Lai Hotel,Jorhad,高雄第一的酒店,5,德國Hagen,,當然你會在高雄找到很多其他的酒店，但是漢來大飯店仍然是最好的入住選擇，尤其對歐洲人來說。酒店的位置靠近海港，散發著豪華的氣息。房間非常大，雖然對於它的最佳狀態來說有點兒年頭。我的推薦：訂一間頂層的能看到港口景色的房間。只是早餐在43嘍，尤其是周末的時候，有很多本地人來訪，感覺很不舒服和嘈雜，像在火車站。更多,Thank you for your comments regarding your last visit with us. We have passed on your nice comments to our...更多
漢來大飯店Grand Hi-Lai Hotel,Discover802952,高CP值的五星級飯店,5,"Taipei, Taipei, Taiwan",2016年10月,"它是一家很古色古香的飯店,位於漢神飯店內.用餐或採買都很便利.房間都位於高樓層, 大片的玻璃窗,可俯瞰市景與海景,美不勝收;房間的裝潢很有30年代美式風格,用木製層櫃包覆的電視機,L型的貴妃躺椅,最特別的是浴室,除了有乾濕分離的淋浴設備外,更有大大的按摩浴缸,還有法製的沐浴用品.是來高雄度假朋友的首選!",非常感謝您對我們飯店的支持及愛護，並告知您的經歷和觀感，我們會繼續秉持提供給客人更優質的貼心服務為目標。誠心邀請您下次再度蒞臨本飯店，並感受漢來大飯店更慇勤的服務。
漢來大飯店Grand Hi-Lai Hotel,wendysburger,飯店非常舒適，餐點品質很好！,4,台灣台北,2016年11月,跟隨媽媽公司旅遊住了一晚雙人房，房間佈置溫馨舒適，浴室非常大間，停留時間短可惜用不上所有設施，早晨面港的景色很美，餐點非常非常豐盛，各式高級菜色選擇超多，還有南部特色蕃茄盤XD另人眼花撩亂，真的是享受！,非常感謝您對高雄漢來大飯店的支持及愛護，並告知您的經歷和觀感，本飯店以提供給每位客人更優質的服務為目標，我們竭誠歡迎您再次入住!
漢來大飯店Grand Hi-Lai Hotel,kaochi432,很棒的五星級飯店,5,台灣台東,2015年12月,飯店距離捷運站有段距離，走路有一段的距離，沒有交通工具會比較麻煩一點。不過飯店周圍有一些商圈可以逛，晚上也布置於太無聊。房間內部很乾淨，櫃台人員也很親切，是一間值得推薦的飯店。,非常感謝您對漢來大飯店的支持及愛護，並告知您的經歷和觀感，有關飯店捷運接駁的部份，於百貨公司營業時間設有免費巴士來回接送，未主動說明造成您的困擾深感抱歉。漢來飯店也會因為您提供的寶貴意見，更加進步以提供給每位客人更優質的服務，在此謹代表漢來大飯店誠心邀請您下次能再度蒞臨本飯店，並感受漢來大飯店更慇勤的服務。
漢來大飯店Grand Hi-Lai Hotel,onderdurmus,很棒的酒店，特別是住了老郭的酒店之後。,5,南韓首爾,,很棒的餐館，美味的早餐（亞洲和西方菜肴）。乾淨，有禮貌的員工，美景。精心設置的房間傢具。酒店有宏偉的感覺。在第一世界的意義上，其是一家很棒的酒店。更多,"We would like to thank you very much for sharing your impression of our services and accommodations.

Guest encourages like...更多"
漢來大飯店Grand Hi-Lai Hotel,BostonSkier,能俯瞰城市美麗景色的高層酒店,5,麻薩諸塞州諾斯伯勒,,這是一家能夠俯瞰城市美景的高層酒店。酒店在一個很大規模的商場和百貨商店的上層部分。房間很現代化，裏面有很棒的傢具，有能看好幾個英語頻道的平面電視。房間還附帶一個陽台，陽台上有踏板和固定自行車，在房間里還能看到海港。浴室里有一個浴缸和一個獨立的淋浴區。位置很好！我們在酒店的餐廳吃了一頓很不錯的晚餐。早餐是在酒店的西餐廳吃的，但是西...更多,"Thank you for your comments regarding your last visit with us. 
The Grand Hi-Lai Hotel is always seeking ways to...更多"
漢來大飯店Grand Hi-Lai Hotel,HsiangIY,讓我可以休息的飯店,4,,2016年10月,一開始預訂時，朋友認為此飯店已過於老舊，為何不預定高雄其他新的飯店，在我的堅持下，朋友也屈服了。入住時櫃台人員升等了運動套房，房間很寬敞並且寧靜，景觀面臨港灣，可一面踩著健身器材一面觀看日出，我則在面港的客聽看雜誌。隔音效果以及房客的素質都很好，晚上聽不到走廊的嘻鬧聲。早餐更是極佳，海港的自助早餐菜色眾多並且美味。朋友也說若有機...更多,非常感謝您對高雄漢來大飯店的支持及愛護，並告知您的經歷和觀感，本飯店以提供給每位客人更優質的服務為目標，誠心邀請您再度蒞臨本飯店，並感受漢來大飯店更慇勤的服務。
漢來大飯店Grand Hi-Lai Hotel,twbiker,有美麗港景的飯店,4,台灣新竹市,2016年10月,"地點離一般大眾運輸 (MRT) 有一段距離, 但有提供接駁車.

樓下就有百貨公司可以逛, 只是週邊有趣的商店較少.

房間寛敞, 面港的話, 景觀很棒, 坐在房間就可以看美美的日落很讚.

飯店服務很好, 早餐豐富, 算好吃的.",謝謝您對本飯店的支持並提供意見，本飯店以提供給每位客人更優質的服務為目標，我們竭誠歡迎您再次入住!
漢來大飯店Grand Hi-Lai Hotel,chiachi-chung,體貼入微 悉心照顧,5,澳洲墨爾本,2016年10月,由於抵台時身體不適+吃了止痛葯，身体非常虛弱。即使逢國慶連假依然體貼的安排了安靜不受打擾的商務樓層。隔日的傷口依舊疼痛，吃了止痛藥簡直是陷入昏睡狀。房務人員查覺狀況有異立即送我至醫護中心(這段時間幾乎沒有記憶)，真的很是感謝。在通知家人前來接送的期間準備了非常適合的空間休息。隔日還來電詢問狀況可好，真的萬分感謝。,謝謝您對本飯店的支持以及對我們服務人員的稱讚，我們會繼續秉持提供給客人更優質的貼心服務為目標。誠心邀請您下次再度蒞臨本飯店，並感受漢來大飯店更慇勤的服務。
漢來大飯店Grand Hi-Lai Hotel,_V585MJ,雙十國慶旅遊,5,台灣東區,2016年10月,"這次連假安排高雄入住漢來2天,入住時ㄧ樣是親切的服務 且幫我升等至商務房 高樓層 所以景觀超棒得 漢來是我高雄第一首選 早餐不用說也是超棒的 👍",謝謝您對本飯店的支持，本飯店以提供給每位客人更優質的服務為目標，我們竭誠歡迎您再次入住!
漢來大飯店Grand Hi-Lai Hotel,Explore809545,服務仍然很棒!,4,台灣台北,2016年10月,這是第三次入住漢來飯店，對於飯店的服務人員態度真的很好，都很友善而且隨時提供協助，早餐的部份也很豐富，所以有來高雄總是第一個想住漢來。,謝謝您對本飯店的支持，我們會繼續秉持提供給客人更優質的貼心服務為目標，我們竭誠歡迎您再次入住!
漢來大飯店Grand Hi-Lai Hotel,brianlo320,食材新鮮多吃了幾隻蟹,5,台灣花蓮,2016年10月,上次造訪用餐相隔十年，不負海港美名，食材很新鮮多樣，哈根達斯和啤酒都有用到，人很多，用餐紛圍很好，大廳和餐廳服務人員素質高，,
漢來大飯店Grand Hi-Lai Hotel,TINGKAOH,很棒的飯店，對高雄來說,4,,2015年11月,價格特惠價約四千上下可以買到，但旺季就萬元囉，風景很棒，下面購物依樣方便，可惜離捷運太遠，外加大陸客不少，整體來說在高雄算很棒的飯店，可惜優惠給的不夠大方(個然感受啦),
漢來大飯店Grand Hi-Lai Hotel,Marsrobot123,懷舊感覺,3,香港,2016年10月,"第一次入住高雄漢來大飯店, 是一幢老飯店. 我是自駕游, 高雄是我第一天抵埗的地方。大堂門外職員給我第一印象非常好, 服務非常好, 主動和有禮貌. 很少看到concierge 用女生拿行李, 原來臺灣很多酒店用女生拿行李. Check in職員笑容滿面，也給我們飲料休息. 房間傢具復古味道. 早餐餐廳太多人, 服務人員清潔收拾碗...更多",
漢來大飯店Grand Hi-Lai Hotel,Global809590,參加婚宴，9樓國際會議廳，氣派，質量優,5,宜蘭縣,2016年10月,"來參加婚宴，場地極佳，氣派。
各式影音效果都非常棒。
菜色質量均優，服務在高雄應也不錯。婚宴提供自拍服務，也跟上潮流。",
漢來大飯店Grand Hi-Lai Hotel,Wanderer810059,漢來,4,台南,2016年9月,"就飯店環境整體來說蠻舒適且便利的，下層就是高雄最知名百貨公司且停車位安全不壅塞 ; 位置鄰近五福商圈，外出逛街覓食也有捷運接駁車，夜晚還有自強夜市，用走的就到的了~ 是個放鬆住宿的好選擇。
唯一可以挑剔的是冰箱的酒水不是免費的，殘念^＿^",
